"animal","condition","avg_expression","percent_expressed","marker","group"
"Animal52","nkp46-",0.0554170701040334,3.21147933037239,"ZBTB16","adaptive_nk"
"Animal25","nkp46+",1.36299852934339,64.9346589132746,"PRF1","adaptive_nk"
"Animal25","nkp46-",0.315425729493105,11.2825056721307,"PRF1","adaptive_nk"
"Animal26","nkp46+",0.916459732294779,45.1905347264905,"PRF1","adaptive_nk"
"Animal26","nkp46-",0.262966409081082,14.6785626986067,"PRF1","adaptive_nk"
"Animal27","nkp46+",1.12560891104201,42.8152789005659,"PRF1","adaptive_nk"
"Animal27","nkp46-",0.345178553354479,13.2297354052919,"PRF1","adaptive_nk"
"Animal28","nkp46+",1.37068537077284,68.4456717763751,"PRF1","adaptive_nk"
"Animal28","nkp46-",0.397801937793044,19.2468619246862,"PRF1","adaptive_nk"
"Animal52","nkp46+",0.763324004482508,28.2492316843462,"PRF1","adaptive_nk"
"Animal52","nkp46-",0.882340296182829,41.4417492312948,"PRF1","adaptive_nk"
"Animal25","nkp46+",0.50883468554625,27.6621021696992,"GZMA","adaptive_nk"
"Animal25","nkp46-",0.0636504152142042,2.29838763811135,"GZMA","adaptive_nk"
"Animal26","nkp46+",0.557144662425103,27.7312538414259,"GZMA","adaptive_nk"
"Animal26","nkp46-",0.0576270160649477,3.17770716206307,"GZMA","adaptive_nk"
"Animal27","nkp46+",0.532207568433624,21.6046887631366,"GZMA","adaptive_nk"
"Animal27","nkp46-",0.0898152754673944,3.47659713472397,"GZMA","adaptive_nk"
"Animal28","nkp46+",0.542169254207608,32.3940486925158,"GZMA","adaptive_nk"
"Animal28","nkp46-",0.044631311429365,2.38229861660824,"GZMA","adaptive_nk"
"Animal52","nkp46+",0.579774055475204,21.643369353293,"GZMA","adaptive_nk"
"Animal52","nkp46-",0.344665013966417,18.7564058763239,"GZMA","adaptive_nk"
"Animal25","nkp46+",0,0,"GZMB","adaptive_nk"
"Animal25","nkp46-",0.00370672465528935,0.136936646663176,"GZMB","adaptive_nk"
"Animal26","nkp46+",0.000181298697918388,0.0115242778119238,"GZMB","adaptive_nk"
"Animal26","nkp46-",0.00375912194142576,0.256660963089709,"GZMB","adaptive_nk"
"Animal27","nkp46+",0,0,"GZMB","adaptive_nk"
"Animal27","nkp46-",0.0056969058307911,0.233328666759998,"GZMB","adaptive_nk"
"Animal28","nkp46+",0,0,"GZMB","adaptive_nk"
"Animal28","nkp46-",0.0121178398462903,0.72750574842625,"GZMB","adaptive_nk"
"Animal52","nkp46+",0,0,"GZMB","adaptive_nk"
"Animal52","nkp46-",0,0,"GZMB","adaptive_nk"
"Animal25","nkp46+",3.48525121735652,97.1800162571125,"CD52","adaptive_nk"
"Animal25","nkp46-",3.31028074519798,89.215567817203,"CD52","adaptive_nk"
"Animal26","nkp46+",3.51107174897562,97.8833743085433,"CD52","adaptive_nk"
"Animal26","nkp46-",3.12469816955828,95.9912001955512,"CD52","adaptive_nk"
"Animal27","nkp46+",3.56666513582088,93.5529506871463,"CD52","adaptive_nk"
"Animal27","nkp46-",3.72496090861912,94.0874515843016,"CD52","adaptive_nk"
"Animal28","nkp46+",3.57395348509797,97.9655094679892,"CD52","adaptive_nk"
"Animal28","nkp46-",3.66676669491772,96.5396358701798,"CD52","adaptive_nk"
"Animal52","nkp46+",3.34735918057626,93.3082184990582,"CD52","adaptive_nk"
"Animal52","nkp46-",2.93285231106615,84.4209087803211,"CD52","adaptive_nk"
"Animal25","nkp46+",0.136340288084039,7.85968861376852,"NKG2C","adaptive_nk"
"Animal25","nkp46-",0.00475337579992218,0.179897163263388,"NKG2C","adaptive_nk"
"Animal26","nkp46+",0.169932237034,9.19253226797787,"NKG2C","adaptive_nk"
"Animal26","nkp46-",0.00491582206819324,0.305548765582987,"NKG2C","adaptive_nk"
"Animal27","nkp46+",0.0450763830018531,2.04122877930477,"NKG2C","adaptive_nk"
"Animal27","nkp46-",0.00505642046342129,0.209995800083998,"NKG2C","adaptive_nk"
"Animal28","nkp46+",0.145517565928504,9.66523895401262,"NKG2C","adaptive_nk"
"Animal28","nkp46-",0.00130880340441855,0.0716197368917034,"NKG2C","adaptive_nk"
"Animal52","nkp46+",0.0914873952410939,3.47972638048974,"NKG2C","adaptive_nk"
"Animal52","nkp46-",0.080034946763065,4.95387769046806,"NKG2C","adaptive_nk"
"Animal25","nkp46+",3.47564736650835,92.1465641218033,"CCL5","adaptive_nk"
"Animal25","nkp46-",0.684785716290711,23.4067689663968,"CCL5","adaptive_nk"
"Animal26","nkp46+",2.67865678521811,77.9002765826675,"CCL5","adaptive_nk"
"Animal26","nkp46-",0.732711489502492,33.9403568809582,"CCL5","adaptive_nk"
"Animal27","nkp46+",3.43736041898862,85.7215036378335,"CCL5","adaptive_nk"
"Animal27","nkp46-",1.02164156372963,31.2800410658453,"CCL5","adaptive_nk"
"Animal28","nkp46+",4.2506449046772,97.4864743011722,"CCL5","adaptive_nk"
"Animal28","nkp46-",1.26360166936048,44.2723057785819,"CCL5","adaptive_nk"
"Animal52","nkp46+",4.51711807869925,99.8777304120816,"CCL5","adaptive_nk"
"Animal52","nkp46-",2.74236694506607,74.5473180731124,"CCL5","adaptive_nk"
"Animal25","nkp46+",0,0,"NCAM1","adaptive_nk"
"Animal25","nkp46-",0,0,"NCAM1","adaptive_nk"
"Animal26","nkp46+",0.000554562256247941,0.0422556853103872,"NCAM1","adaptive_nk"
"Animal26","nkp46-",0.00136784814983252,0.0977756049865559,"NCAM1","adaptive_nk"
"Animal27","nkp46+",0,0,"NCAM1","adaptive_nk"
"Animal27","nkp46-",0,0,"NCAM1","adaptive_nk"
"Animal28","nkp46+",0.000313181436399424,0.016907123534716,"NCAM1","adaptive_nk"
"Animal28","nkp46-",0,0,"NCAM1","adaptive_nk"
"Animal52","nkp46+",0,0,"NCAM1","adaptive_nk"
"Animal52","nkp46-",0,0,"NCAM1","adaptive_nk"
"Animal25","nkp46+",0,0,"CD34","immature_nk"
"Animal25","nkp46-",0,0,"CD34","immature_nk"
"Animal26","nkp46+",0,0,"CD34","immature_nk"
"Animal26","nkp46-",0,0,"CD34","immature_nk"
"Animal27","nkp46+",0,0,"CD34","immature_nk"
"Animal27","nkp46-",0,0,"CD34","immature_nk"
"Animal28","nkp46+",0,0,"CD34","immature_nk"
"Animal28","nkp46-",0,0,"CD34","immature_nk"
"Animal52","nkp46+",0,0,"CD34","immature_nk"
"Animal52","nkp46-",0.00462293000980721,0.273317389818927,"CD34","immature_nk"
"Animal25","nkp46+",0.117676534937575,7.22816232101544,"CD7","immature_nk"
"Animal25","nkp46-",0.106120373902236,3.90269442990052,"CD7","immature_nk"
"Animal26","nkp46+",0.24902134061992,13.3796865396435,"CD7","immature_nk"
"Animal26","nkp46-",0.451425375815636,26.1427523832804,"CD7","immature_nk"
"Animal27","nkp46+",0.103793949088572,4.39571544058205,"CD7","immature_nk"
"Animal27","nkp46-",0.382368609156289,15.3623594194783,"CD7","immature_nk"
"Animal28","nkp46+",0.145144190215554,9.57506762849414,"CD7","immature_nk"
"Animal28","nkp46-",0.421170585155492,21.3351426740548,"CD7","immature_nk"
"Animal52","nkp46+",0.0698694479205554,2.67671260037672,"CD7","immature_nk"
"Animal52","nkp46-",0.167842259063346,10.1127434233003,"CD7","immature_nk"
"Animal25","nkp46+",0.557092136378887,32.5392359157131,"CD244","immature_nk"
"Animal25","nkp46-",0.054593867812712,2.01243169949119,"CD244","immature_nk"
"Animal26","nkp46+",0.422262779627721,23.989704978488,"CD244","immature_nk"
"Animal26","nkp46-",0.232259354377503,14.7396724517233,"CD244","immature_nk"
"Animal27","nkp46+",0.2631916675258,11.802748585287,"CD244","immature_nk"
"Animal27","nkp46-",0.117716881428458,5.10989780204396,"CD244","immature_nk"
"Animal28","nkp46+",0.602069696705376,39.5063119927863,"CD244","immature_nk"
"Animal28","nkp46-",0.0928541525965555,5.22824079309435,"CD244","immature_nk"
"Animal52","nkp46+",0.33969410497246,12.9506625689832,"CD244","immature_nk"
"Animal52","nkp46-",0.351284161997397,21.5579091219679,"CD244","immature_nk"
"Animal25","nkp46+",0.0115476002688101,0.737822797473895,"KIT","immature_nk"
"Animal25","nkp46-",0.029265746226952,1.07132788271779,"KIT","immature_nk"
"Animal26","nkp46+",0.0791265511392914,4.48678549477566,"KIT","immature_nk"
"Animal26","nkp46-",0.323096714895099,17.6240527988267,"KIT","immature_nk"
"Animal27","nkp46+",0.018318664181993,0.848827809215845,"KIT","immature_nk"
"Animal27","nkp46-",0.102612045424197,4.30724718838957,"KIT","immature_nk"
"Animal28","nkp46+",0.0250176425430425,1.5892696122633,"KIT","immature_nk"
"Animal28","nkp46-",0.190927912539211,9.84959855252742,"KIT","immature_nk"
"Animal52","nkp46+",0.0326855175038728,1.29209213178679,"KIT","immature_nk"
"Animal52","nkp46-",0.0863201149262933,4.6122309531944,"KIT","immature_nk"
"Animal25","nkp46+",1.07647404329461,55.6806102669918,"IL2RB","immature_nk"
"Animal25","nkp46-",0.176039030692556,6.39708942500033,"IL2RB","immature_nk"
"Animal26","nkp46+",0.961567159277689,48.2982483097726,"IL2RB","immature_nk"
"Animal26","nkp46-",0.389484253735694,22.8183818137375,"IL2RB","immature_nk"
"Animal27","nkp46+",0.846250128352514,34.64025869038,"IL2RB","immature_nk"
"Animal27","nkp46-",0.350768720997472,14.1863829390079,"IL2RB","immature_nk"
"Animal28","nkp46+",1.62665856979328,78.7139314697926,"IL2RB","immature_nk"
"Animal28","nkp46-",0.270165289517934,14.5011119906517,"IL2RB","immature_nk"
"Animal52","nkp46+",1.13667848904212,40.7174250685701,"IL2RB","immature_nk"
"Animal52","nkp46-",1.16694171631245,55.2442774171507,"IL2RB","immature_nk"
"Animal25","nkp46+",0.0029593300608448,0.193834802726193,"IL1R1","immature_nk"
"Animal25","nkp46-",0.00183524195492195,0.0698108394753447,"IL1R1","immature_nk"
"Animal26","nkp46+",0.0110612117792939,0.664566687154272,"IL1R1","immature_nk"
"Animal26","nkp46-",0.01015921399112,0.69665118552921,"IL1R1","immature_nk"
"Animal27","nkp46+",0.00123274968373183,0.0606305578011318,"IL1R1","immature_nk"
"Animal27","nkp46-",0.001550014237693,0.0746651733631994,"IL1R1","immature_nk"
"Animal28","nkp46+",0.000688887807335874,0.0450856627592426,"IL1R1","immature_nk"
"Animal28","nkp46-",0.000926360025778515,0.0490029778732708,"IL1R1","immature_nk"
"Animal52","nkp46+",0.000343137606365209,0.0132183338290209,"IL1R1","immature_nk"
"Animal52","nkp46-",0.00303614634961016,0.239152716091561,"IL1R1","immature_nk"
"Animal25","nkp46+",0.700371326326309,39.2921903332708,"NCR1","immature_nk"
"Animal25","nkp46-",0.0414766201246515,1.52241330702002,"NCR1","immature_nk"
"Animal26","nkp46+",0.538214805742995,29.7287953288261,"NCR1","immature_nk"
"Animal26","nkp46-",0.0347904843286447,2.2610608653141,"NCR1","immature_nk"
"Animal27","nkp46+",0.403328409601415,17.5929668552951,"NCR1","immature_nk"
"Animal27","nkp46-",0.0516591657694965,2.17462317420318,"NCR1","immature_nk"
"Animal28","nkp46+",1.05309640567368,61.5250225428314,"NCR1","immature_nk"
"Animal28","nkp46-",0.0554546404368917,3.14749896339855,"NCR1","immature_nk"
"Animal52","nkp46+",0.507854439089375,19.0690988400912,"NCR1","immature_nk"
"Animal52","nkp46-",0.395336326853519,23.3003074820635,"NCR1","immature_nk"
"Animal25","nkp46+",1.68173849178794,73.5571812668042,"NCR3","immature_nk"
"Animal25","nkp46-",1.24866424302809,41.5898076174366,"NCR3","immature_nk"
"Animal26","nkp46+",1.53013862497158,65.4963122311002,"NCR3","immature_nk"
"Animal26","nkp46-",1.68555993056901,72.9283793693474,"NCR3","immature_nk"
"Animal27","nkp46+",1.23930511556302,46.715844785772,"NCR3","immature_nk"
"Animal27","nkp46-",1.24582581465126,43.7724578841756,"NCR3","immature_nk"
"Animal28","nkp46+",1.89524566142174,82.9688908926961,"NCR3","immature_nk"
"Animal28","nkp46-",1.58526528461209,64.8912510837197,"NCR3","immature_nk"
"Animal52","nkp46+",0.984831953871262,35.4251346617759,"NCR3","immature_nk"
"Animal52","nkp46-",0.817351192789828,39.9385035872907,"NCR3","immature_nk"
"Animal25","nkp46+",1.09197960794467,49.334083661602,"KLRB1","immature_nk"
"Animal25","nkp46-",0.155058598125301,5.57278451273377,"KLRB1","immature_nk"
"Animal26","nkp46+",1.24077045549067,49.7925629993854,"KLRB1","immature_nk"
"Animal26","nkp46-",0.124819681255274,6.35541432412613,"KLRB1","immature_nk"
"Animal27","nkp46+",0.522656693355669,20.7457558609539,"KLRB1","immature_nk"
"Animal27","nkp46-",0.116844549821372,4.48924354846236,"KLRB1","immature_nk"
"Animal28","nkp46+",1.07012771490274,55.0045085662759,"KLRB1","immature_nk"
"Animal28","nkp46-",0.0252053926788071,1.31931094274191,"KLRB1","immature_nk"
"Animal52","nkp46+",1.93112581942861,64.3418922044876,"KLRB1","immature_nk"
"Animal52","nkp46-",1.18394347447315,49.67543559959,"KLRB1","immature_nk"
"Animal25","nkp46+",0,0,"GATA2","immature_nk"
"Animal25","nkp46-",0,0,"GATA2","immature_nk"
"Animal26","nkp46+",0,0,"GATA2","immature_nk"
"Animal26","nkp46-",0,0,"GATA2","immature_nk"
"Animal27","nkp46+",0,0,"GATA2","immature_nk"
"Animal27","nkp46-",0.000473730500848147,0.0233328666759998,"GATA2","immature_nk"
"Animal28","nkp46+",0,0,"GATA2","immature_nk"
"Animal28","nkp46-",0,0,"GATA2","immature_nk"
"Animal52","nkp46+",0,0,"GATA2","immature_nk"
"Animal52","nkp46-",0.00403731182708891,0.204988042364195,"GATA2","immature_nk"
"Animal25","nkp46+",0.271258870893833,16.5384855874445,"EOMES","immature_nk"
"Animal25","nkp46-",0.0547934204606168,2.03928202236632,"EOMES","immature_nk"
"Animal26","nkp46+",0.177828210614495,10.8020897357099,"EOMES","immature_nk"
"Animal26","nkp46-",0.114727729399743,7.5898313370814,"EOMES","immature_nk"
"Animal27","nkp46+",0.143317469217957,6.61883589329022,"EOMES","immature_nk"
"Animal27","nkp46-",0.0693043198562963,3.03327266787998,"EOMES","immature_nk"
"Animal28","nkp46+",0.42687655113084,28.5955816050496,"EOMES","immature_nk"
"Animal28","nkp46-",0.115549582122277,6.43069848090769,"EOMES","immature_nk"
"Animal52","nkp46+",0.297430013568898,11.2901093817124,"EOMES","immature_nk"
"Animal52","nkp46-",0.331753944340838,19.3713700034165,"EOMES","immature_nk"
"Animal25","nkp46+",0.117676534937575,7.22816232101544,"CD7","transitional_nk"
"Animal25","nkp46-",0.106120373902236,3.90269442990052,"CD7","transitional_nk"
"Animal26","nkp46+",0.24902134061992,13.3796865396435,"CD7","transitional_nk"
"Animal26","nkp46-",0.451425375815636,26.1427523832804,"CD7","transitional_nk"
"Animal27","nkp46+",0.103793949088572,4.39571544058205,"CD7","transitional_nk"
"Animal27","nkp46-",0.382368609156289,15.3623594194783,"CD7","transitional_nk"
"Animal28","nkp46+",0.145144190215554,9.57506762849414,"CD7","transitional_nk"
"Animal28","nkp46-",0.421170585155492,21.3351426740548,"CD7","transitional_nk"
"Animal52","nkp46+",0.0698694479205554,2.67671260037672,"CD7","transitional_nk"
"Animal52","nkp46-",0.167842259063346,10.1127434233003,"CD7","transitional_nk"
"Animal25","nkp46+",0.557092136378887,32.5392359157131,"CD244","transitional_nk"
"Animal25","nkp46-",0.054593867812712,2.01243169949119,"CD244","transitional_nk"
"Animal26","nkp46+",0.422262779627721,23.989704978488,"CD244","transitional_nk"
"Animal26","nkp46-",0.232259354377503,14.7396724517233,"CD244","transitional_nk"
"Animal27","nkp46+",0.2631916675258,11.802748585287,"CD244","transitional_nk"
"Animal27","nkp46-",0.117716881428458,5.10989780204396,"CD244","transitional_nk"
"Animal28","nkp46+",0.602069696705376,39.5063119927863,"CD244","transitional_nk"
"Animal28","nkp46-",0.0928541525965555,5.22824079309435,"CD244","transitional_nk"
"Animal52","nkp46+",0.33969410497246,12.9506625689832,"CD244","transitional_nk"
"Animal52","nkp46-",0.351284161997397,21.5579091219679,"CD244","transitional_nk"
"Animal25","nkp46+",0.0115476002688101,0.737822797473895,"KIT","transitional_nk"
"Animal25","nkp46-",0.029265746226952,1.07132788271779,"KIT","transitional_nk"
"Animal26","nkp46+",0.0791265511392914,4.48678549477566,"KIT","transitional_nk"
"Animal26","nkp46-",0.323096714895099,17.6240527988267,"KIT","transitional_nk"
"Animal27","nkp46+",0.018318664181993,0.848827809215845,"KIT","transitional_nk"
"Animal27","nkp46-",0.102612045424197,4.30724718838957,"KIT","transitional_nk"
"Animal28","nkp46+",0.0250176425430425,1.5892696122633,"KIT","transitional_nk"
"Animal28","nkp46-",0.190927912539211,9.84959855252742,"KIT","transitional_nk"
"Animal52","nkp46+",0.0326855175038728,1.29209213178679,"KIT","transitional_nk"
"Animal52","nkp46-",0.0863201149262933,4.6122309531944,"KIT","transitional_nk"
"Animal25","nkp46+",1.07647404329461,55.6806102669918,"IL2RB","transitional_nk"
"Animal25","nkp46-",0.176039030692556,6.39708942500033,"IL2RB","transitional_nk"
"Animal26","nkp46+",0.961567159277689,48.2982483097726,"IL2RB","transitional_nk"
"Animal26","nkp46-",0.389484253735694,22.8183818137375,"IL2RB","transitional_nk"
"Animal27","nkp46+",0.846250128352514,34.64025869038,"IL2RB","transitional_nk"
"Animal27","nkp46-",0.350768720997472,14.1863829390079,"IL2RB","transitional_nk"
"Animal28","nkp46+",1.62665856979328,78.7139314697926,"IL2RB","transitional_nk"
"Animal28","nkp46-",0.270165289517934,14.5011119906517,"IL2RB","transitional_nk"
"Animal52","nkp46+",1.13667848904212,40.7174250685701,"IL2RB","transitional_nk"
"Animal52","nkp46-",1.16694171631245,55.2442774171507,"IL2RB","transitional_nk"
"Animal25","nkp46+",0.0029593300608448,0.193834802726193,"IL1R1","transitional_nk"
"Animal25","nkp46-",0.00183524195492195,0.0698108394753447,"IL1R1","transitional_nk"
"Animal26","nkp46+",0.0110612117792939,0.664566687154272,"IL1R1","transitional_nk"
"Animal26","nkp46-",0.01015921399112,0.69665118552921,"IL1R1","transitional_nk"
"Animal27","nkp46+",0.00123274968373183,0.0606305578011318,"IL1R1","transitional_nk"
"Animal27","nkp46-",0.001550014237693,0.0746651733631994,"IL1R1","transitional_nk"
"Animal28","nkp46+",0.000688887807335874,0.0450856627592426,"IL1R1","transitional_nk"
"Animal28","nkp46-",0.000926360025778515,0.0490029778732708,"IL1R1","transitional_nk"
"Animal52","nkp46+",0.000343137606365209,0.0132183338290209,"IL1R1","transitional_nk"
"Animal52","nkp46-",0.00303614634961016,0.239152716091561,"IL1R1","transitional_nk"
"Animal25","nkp46+",0.700371326326309,39.2921903332708,"NCR1","transitional_nk"
"Animal25","nkp46-",0.0414766201246515,1.52241330702002,"NCR1","transitional_nk"
"Animal26","nkp46+",0.538214805742995,29.7287953288261,"NCR1","transitional_nk"
"Animal26","nkp46-",0.0347904843286447,2.2610608653141,"NCR1","transitional_nk"
"Animal27","nkp46+",0.403328409601415,17.5929668552951,"NCR1","transitional_nk"
"Animal27","nkp46-",0.0516591657694965,2.17462317420318,"NCR1","transitional_nk"
"Animal28","nkp46+",1.05309640567368,61.5250225428314,"NCR1","transitional_nk"
"Animal28","nkp46-",0.0554546404368917,3.14749896339855,"NCR1","transitional_nk"
"Animal52","nkp46+",0.507854439089375,19.0690988400912,"NCR1","transitional_nk"
"Animal52","nkp46-",0.395336326853519,23.3003074820635,"NCR1","transitional_nk"
"Animal25","nkp46+",1.68173849178794,73.5571812668042,"NCR3","transitional_nk"
"Animal25","nkp46-",1.24866424302809,41.5898076174366,"NCR3","transitional_nk"
"Animal26","nkp46+",1.53013862497158,65.4963122311002,"NCR3","transitional_nk"
"Animal26","nkp46-",1.68555993056901,72.9283793693474,"NCR3","transitional_nk"
"Animal27","nkp46+",1.23930511556302,46.715844785772,"NCR3","transitional_nk"
"Animal27","nkp46-",1.24582581465126,43.7724578841756,"NCR3","transitional_nk"
"Animal28","nkp46+",1.89524566142174,82.9688908926961,"NCR3","transitional_nk"
"Animal28","nkp46-",1.58526528461209,64.8912510837197,"NCR3","transitional_nk"
"Animal52","nkp46+",0.984831953871262,35.4251346617759,"NCR3","transitional_nk"
"Animal52","nkp46-",0.817351192789828,39.9385035872907,"NCR3","transitional_nk"
"Animal25","nkp46+",0.860993624506797,41.7119989995623,"NKG2A","transitional_nk"
"Animal25","nkp46-",0.0362884798828749,1.33580356303785,"NKG2A","transitional_nk"
"Animal26","nkp46+",0.685900578987522,32.9824830977259,"NKG2A","transitional_nk"
"Animal26","nkp46-",0.0199275451818839,1.09997555609875,"NKG2A","transitional_nk"
"Animal27","nkp46+",0.358319151285666,15.1778496362167,"NKG2A","transitional_nk"
"Animal27","nkp46-",0.0449105185395724,1.79196416071679,"NKG2A","transitional_nk"
"Animal28","nkp46+",1.06754731480145,55.8104147880974,"NKG2A","transitional_nk"
"Animal28","nkp46-",0.0110732121498778,0.584266274642844,"NKG2A","transitional_nk"
"Animal52","nkp46+",0.867068139816374,31.3439740920657,"NKG2A","transitional_nk"
"Animal52","nkp46-",0.565478807409537,29.5182781004441,"NKG2A","transitional_nk"
"Animal25","nkp46+",0.971847633560853,50.6471581316826,"KLRF1","transitional_nk"
"Animal25","nkp46-",0.0365523088655152,1.34520117604414,"KLRF1","transitional_nk"
"Animal26","nkp46+",0.765686575831195,39.1748617086663,"KLRF1","transitional_nk"
"Animal26","nkp46-",0.0178450572336097,1.16108530921535,"KLRF1","transitional_nk"
"Animal27","nkp46+",0.152314123291927,6.90177849636217,"KLRF1","transitional_nk"
"Animal27","nkp46-",0.0166779642398809,0.704652573615194,"KLRF1","transitional_nk"
"Animal28","nkp46+",0.563637109287235,36.5532010820559,"KLRF1","transitional_nk"
"Animal28","nkp46-",0.00216082118991588,0.113083795092163,"KLRF1","transitional_nk"
"Animal52","nkp46+",0.277287417167728,10.4788341429563,"KLRF1","transitional_nk"
"Animal52","nkp46-",0.277137836176386,17.4239836009566,"KLRF1","transitional_nk"
"Animal25","nkp46+",1.09197960794467,49.334083661602,"KLRB1","transitional_nk"
"Animal25","nkp46-",0.155058598125301,5.57278451273377,"KLRB1","transitional_nk"
"Animal26","nkp46+",1.24077045549067,49.7925629993854,"KLRB1","transitional_nk"
"Animal26","nkp46-",0.124819681255274,6.35541432412613,"KLRB1","transitional_nk"
"Animal27","nkp46+",0.522656693355669,20.7457558609539,"KLRB1","transitional_nk"
"Animal27","nkp46-",0.116844549821372,4.48924354846236,"KLRB1","transitional_nk"
"Animal28","nkp46+",1.07012771490274,55.0045085662759,"KLRB1","transitional_nk"
"Animal28","nkp46-",0.0252053926788071,1.31931094274191,"KLRB1","transitional_nk"
"Animal52","nkp46+",1.93112581942861,64.3418922044876,"KLRB1","transitional_nk"
"Animal52","nkp46-",1.18394347447315,49.67543559959,"KLRB1","transitional_nk"
"Animal25","nkp46+",0,0,"NCAM1","transitional_nk"
"Animal25","nkp46-",0,0,"NCAM1","transitional_nk"
"Animal26","nkp46+",0.000554562256247941,0.0422556853103872,"NCAM1","transitional_nk"
"Animal26","nkp46-",0.00136784814983252,0.0977756049865559,"NCAM1","transitional_nk"
"Animal27","nkp46+",0,0,"NCAM1","transitional_nk"
"Animal27","nkp46-",0,0,"NCAM1","transitional_nk"
"Animal28","nkp46+",0.000313181436399424,0.016907123534716,"NCAM1","transitional_nk"
"Animal28","nkp46-",0,0,"NCAM1","transitional_nk"
"Animal52","nkp46+",0,0,"NCAM1","transitional_nk"
"Animal52","nkp46-",0,0,"NCAM1","transitional_nk"
"Animal25","nkp46+",0.210716924843014,12.9556681047958,"TBX21","transitional_nk"
"Animal25","nkp46-",0.0448632634820126,1.64189724381436,"TBX21","transitional_nk"
"Animal26","nkp46+",0.174629321155356,10.440995697603,"TBX21","transitional_nk"
"Animal26","nkp46-",0.0706207282864467,4.94989000244439,"TBX21","transitional_nk"
"Animal27","nkp46+",0.141672649888912,6.41673403395311,"TBX21","transitional_nk"
"Animal27","nkp46-",0.031759154474695,1.38597228055439,"TBX21","transitional_nk"
"Animal28","nkp46+",0.206567750253521,14.9177186654644,"TBX21","transitional_nk"
"Animal28","nkp46-",0.0444951643715204,2.61600512646538,"TBX21","transitional_nk"
"Animal52","nkp46+",0.0888838442023661,3.5193813819768,"TBX21","transitional_nk"
"Animal52","nkp46-",0.118351244649621,7.00375811411001,"TBX21","transitional_nk"
"Animal25","nkp46+",0,0,"GATA2","transitional_nk"
"Animal25","nkp46-",0,0,"GATA2","transitional_nk"
"Animal26","nkp46+",0,0,"GATA2","transitional_nk"
"Animal26","nkp46-",0,0,"GATA2","transitional_nk"
"Animal27","nkp46+",0,0,"GATA2","transitional_nk"
"Animal27","nkp46-",0.000473730500848147,0.0233328666759998,"GATA2","transitional_nk"
"Animal28","nkp46+",0,0,"GATA2","transitional_nk"
"Animal28","nkp46-",0,0,"GATA2","transitional_nk"
"Animal52","nkp46+",0,0,"GATA2","transitional_nk"
"Animal52","nkp46-",0.00403731182708891,0.204988042364195,"GATA2","transitional_nk"
"Animal25","nkp46+",0.271258870893833,16.5384855874445,"EOMES","transitional_nk"
"Animal25","nkp46-",0.0547934204606168,2.03928202236632,"EOMES","transitional_nk"
"Animal26","nkp46+",0.177828210614495,10.8020897357099,"EOMES","transitional_nk"
"Animal26","nkp46-",0.114727729399743,7.5898313370814,"EOMES","transitional_nk"
"Animal27","nkp46+",0.143317469217957,6.61883589329022,"EOMES","transitional_nk"
"Animal27","nkp46-",0.0693043198562963,3.03327266787998,"EOMES","transitional_nk"
"Animal28","nkp46+",0.42687655113084,28.5955816050496,"EOMES","transitional_nk"
"Animal28","nkp46-",0.115549582122277,6.43069848090769,"EOMES","transitional_nk"
"Animal52","nkp46+",0.297430013568898,11.2901093817124,"EOMES","transitional_nk"
"Animal52","nkp46-",0.331753944340838,19.3713700034165,"EOMES","transitional_nk"
"Animal25","nkp46+",0.117676534937575,7.22816232101544,"CD7","mature_nk"
"Animal25","nkp46-",0.106120373902236,3.90269442990052,"CD7","mature_nk"
"Animal26","nkp46+",0.24902134061992,13.3796865396435,"CD7","mature_nk"
"Animal26","nkp46-",0.451425375815636,26.1427523832804,"CD7","mature_nk"
"Animal27","nkp46+",0.103793949088572,4.39571544058205,"CD7","mature_nk"
"Animal27","nkp46-",0.382368609156289,15.3623594194783,"CD7","mature_nk"
"Animal28","nkp46+",0.145144190215554,9.57506762849414,"CD7","mature_nk"
"Animal28","nkp46-",0.421170585155492,21.3351426740548,"CD7","mature_nk"
"Animal52","nkp46+",0.0698694479205554,2.67671260037672,"CD7","mature_nk"
"Animal52","nkp46-",0.167842259063346,10.1127434233003,"CD7","mature_nk"
"Animal25","nkp46+",1.07647404329461,55.6806102669918,"IL2RB","mature_nk"
"Animal25","nkp46-",0.176039030692556,6.39708942500033,"IL2RB","mature_nk"
"Animal26","nkp46+",0.961567159277689,48.2982483097726,"IL2RB","mature_nk"
"Animal26","nkp46-",0.389484253735694,22.8183818137375,"IL2RB","mature_nk"
"Animal27","nkp46+",0.846250128352514,34.64025869038,"IL2RB","mature_nk"
"Animal27","nkp46-",0.350768720997472,14.1863829390079,"IL2RB","mature_nk"
"Animal28","nkp46+",1.62665856979328,78.7139314697926,"IL2RB","mature_nk"
"Animal28","nkp46-",0.270165289517934,14.5011119906517,"IL2RB","mature_nk"
"Animal52","nkp46+",1.13667848904212,40.7174250685701,"IL2RB","mature_nk"
"Animal52","nkp46-",1.16694171631245,55.2442774171507,"IL2RB","mature_nk"
"Animal25","nkp46+",0.557092136378887,32.5392359157131,"CD244","mature_nk"
"Animal25","nkp46-",0.054593867812712,2.01243169949119,"CD244","mature_nk"
"Animal26","nkp46+",0.422262779627721,23.989704978488,"CD244","mature_nk"
